,Unnamed: 0,Emotion,Sentence
1660,763,Enjoyment,cách này nhiều người áp_dụng quá rồi : ) ) )
1661,1604,Disgust,tưởng bú được vài cái thích của tụi dân_trí thấp thì mình khôn ?
1662,1641,Surprise,doume khó vậy_mà cũng nghĩ ra được 藍
1663,60,Enjoyment,sao ảnh này nhìn con rắn đáng yêuc vãi : ) ) )
1664,15,Fear,sau mưa ra đường sợ nhất gặp giun
1665,354,Enjoyment,per đứa nào nghĩ ra được cái qcao hay vãi ...
1666,1868,Enjoyment,bạn trai thì chưa . nhưng mỗi lần thằng bạn nó cắt tóc cạo râu thì auto nhìn đẹp_trai
1667,1941,Disgust,í thức mấy đứa đi xem như lol .
1668,613,Sadness,đã từng . và bị phũ như 1 con chó 
1669,1705,Disgust,thiểu_năng đội cái nón không nổi thì sao đủ năng_lực chạy xe . nhìn là thấy hãm .
1670,846,Sadness,anh lấy đi niềm tin trả lại cho em những gì
1671,946,Enjoyment,thông_minh lắm
1672,1314,Anger,thêm cái trang này ăn_cắp ý_tưởng của tôi
1673,1626,Other,đề_nghị các bạn giữ trật_tự trong rạp phim ! ! ! ! ! !
1674,121,Disgust,cam mà vắt thế chỉ có đắng nhé thôi đồ ngu
1675,1089,Disgust,"t sẽ tự an_ủi tất_cả chỉ là diễn thôi , diễn thôi , đéo thể tin được đâu "
1676,1738,Disgust,ngu hết phần thiên_hạ
1677,508,Other,tin tao đi tiền là thứ duy_nhất làm động_lực để mày vui : ) ) tao chia_tay xong . cắm mặt vào làm để mua_sắm và du_lịch : ) )
1678,1539,Enjoyment,tao thấy con mèo xinh hơn
1679,268,Enjoyment,cho nó cắn phát xem có thành spider man không 
1680,429,Enjoyment,bếp ga hj hj 藍藍藍藍藍藍
1681,1520,Disgust,"từ hành_động và lời_nói của tụi nhỏ này không biết nên trách ai bây_giờ , , thối_nát một thế_hệ"
1682,705,Other,sớm bình_phục nhé
1683,1069,Disgust,căn_bản là họ không đáng cho mình trân_trọng thôi . per
1684,1525,Enjoyment,giống thằng này vãi : ) ) )
1685,1266,Enjoyment,"năm nào cả sinh_nhật âm hay dương mẹ cũng gọi điện cho mình , bà ngoại trên 80 , bác ruột mình đều nhớ hết "
1686,571,Other,quan_trọng nhất vẫn là tấm lòng 
1687,1004,Enjoyment,cái mặt hoang_mang thấy thương ❤️
1688,1541,Anger,nhìn ức_chế vãi
1689,328,Fear,coi mà cái tay nó rung trái_tim nó đập sợ cái thằng đó té sấp_mặt luôn thì không bình_thường hoạ_mi còn hót được không : ) ) ) )
1690,1028,Disgust,nhìn kinh vãi
1691,520,Other,hỡi thế_gian tình_ái là chi mà đôi_lứa_nguyện thề sống_chết ? 
1692,1029,Other,per bất nghờ bốc cháy
1693,748,Disgust,"đọc bình_luận mới công_nhận "" mấy đứa nói đạo_lý sống như lol "" . đây là câu_chuyện vui bạn_bè trêu nhau thôi không đến lượt mấy người dạy bé cách cư_xử như_thế_nào đâu . có người con như_thế_nào bố sẽ rất tự_hào đấy"
1694,1016,Enjoyment,chuẩn kkk 
1695,550,Other, nhìn và đợi chúng_nó chia_tay
1696,249,Other,làm mấy chuyện dở_người để được nó chú_ý
1697,267,Disgust,không mưa thì kêu_trời mưa thì cũng kêu_trời
1698,647,Other,họ có_thể không giàu_có về vật_chất nhưng hạnh_phúc của họ giàu hơn rất nhìu người ❤
1699,1285,Disgust,"người ta ăn_hàng tỉ lại phát 5 tr , còn gì là pháp_luật nữa"
1700,1825,Disgust,à còn có_thể loại con trai cắt tóc xong rồi tự soi gương xong khen mình đẹp_trai mới vãi
1701,521,Enjoyment,"per đi làm với c mình vui hết xẩy , trừ những lúc khó_tính : ) )"
1702,536,Other,phải tôi đỗ lên vỉa_hè giáp cửa nhà bạn bán hàng luôn . vỉa_hè rộng thế kia cơ_mà . ? ? ? ? ? ? ? ? ? ?
1703,1355,Sadness,cảm_thấy sợ mấy thứ suy_nghĩ cổ_hủ của người_lớn : (
1704,1767,Enjoyment,bò ra mà cười : ) )
1705,343,Other,per xem cái này đỡ chán đi ông
1706,573,Sadness,em buông tay anh nhé .... quá_khứ ấy anh hãy xoá hết đi .......
1707,1400,Enjoyment,thông_minh vãi
1708,641,Other,gửi đứa nào chưa có người yêu
1709,1832,Disgust,mày lười vãi lol
1710,144,Other,đi xem 1 mình có sợ ma không 樂
1711,298,Other,chả thấy nói nó cho admin bao_nhiêu xiền để pr nhỉ
1712,610,Enjoyment,tôi đã xem đi xem_lại 3 lần và xem_lại lần hai mới hiểu hết nội_dung và thấy hay hơn khi xem_lại lần 3 . ai chưa xem hãy vào xem thử 2 lần !
1713,1051,Other,"anh biết em có nhiều chuyện , nhưng việc trước_mắt là em nộp phạt đã , nếu không xe em sẽ bị thu vào đồn"
1714,1808,Sadness,thế hoá_ra nguy_cơ trầm_cảm của tao cao lắm
1715,601,Enjoyment,mày giận lại tao hả tốt quá bố mày được đi chơi game rồi . tối về dỗ nó sau . chờ mãi câu giận của mày : ) )
1716,881,Other,đừng đùa với người nước_ngoài nhé
1717,737,Disgust,làm giáo_sư mấy chục năm mà cuốn giáo_trình chưa thuộc hết nữa à
1718,1261,Sadness,anh lỡ mất em rồi huhu
1719,438,Other,nhớ lại ngày_xưa
1720,1604,Enjoyment,bình_tĩnh vãi _ chưởng = ) )
1721,683,Disgust,đai giảm tốc_độ kiểu ấy mà gặp mấy bà đang đau đẻ là xác_định đẻ trên xe hay ở nhà đi rồi hẳn đem lên bệnh_viện 
1722,291,Enjoyment,thạ timmmmm đùa tao yêu mặt nó lúc ôm đầu vlllll xinh quá con ưiiiiiiii
1723,1794,Anger,đứa nào tin là đơn_giản thế_ra đây tao tát cho vài cái cho tỉnh : )
1724,1259,Anger,mẹ . trung_thu là tết thiếu_nhi . có phải mùa động_dục đâu mà phải có người_yêu nhỉ . vớ_va_vớ_vẩn 
1725,872,Sadness,nhiều khi cũng muốn người_yêu chọc để dỗi phát cho bằng người ta . mà nhận ra mình làm gì có người_yêu 
1726,393,Anger,lâu_lâu mới có dịp ăn bánh_trung_thu mà gặp bán hàng halo thế_này thì cho ế mẹ luôn không mua_bán gì hết . xem ai bất_hạnh hơn ?
1727,354,Other,ngáo như con cáo rồi ? ? ? ?
1728,1445,Anger,khác đéo gì . về thái_độ lồi_lõm nhìn muốn sút cho phát 郎郎
1729,1702,Other,mấy con gà bị lừa mà đéo biết .
1730,1360,Disgust,móng dài thế lúc đi ỉa xong làm_sao xịt nước . xịt nước 1 tay còn tay kia phải rửa đít mới sạch được chứ . khả_năng cao ông này dùng giấy chứ không dùng vòi xịt
1731,410,Enjoyment,chút mua ... hehe
1732,1315,Sadness,tạm_biệt ánh_sáng của đời tao
1733,1103,Sadness,cái tháng học sấp_mặt luôn
1734,1274,Enjoyment,làm ở đâu không quan_trọng . quan_trọng là có chị_em tốt để tạo nghiệp : ) ) ) )
1735,1122,Sadness,giống chó này hình_như không có lông ạ ? ? chó nhà em lông rụng đầy nhà .. huhu
1736,523,Sadness,tôi từng được sống . nhưng đấy là truyện của năm_ngoái rồi
1737,1290,Disgust,một lũ ngu
1738,620,Enjoyment,dễ thươnggg
1739,710,Sadness,"vãi cả phí , có ... 81 tỷ hoy "
1740,949,Disgust,ra tới cổng tao nói ha xấu cái chắc tao cười ỉa
1741,144,Fear,nếu địa_phương không xây cầu thì người_dân cũng có_thể tự làm cầu cây mà . phóng lỡ hụt chân thì xác_định nát người .
1742,294,Disgust,cứ chiếu mấy bộ phim thế_này bảo sao tụi nhỏ không chịu học
1743,680,Other,giận làm gì cho mệt  đằng nào mày cũnh phải xin_lỗi tao mà
1744,1037,Sadness,móng của bố tao . hồi trước và bây_giờ đã cắt vì lý_do . sức_khoẻ .
1745,1926,Surprise,uầy các cụ ngày_xưa đẹp_trai xinh gái thế
1746,1675,Enjoyment,nín đi . sang ngủ với mẹ đi_đêm nay anh chông chị cho = ) ) )
1747,653,Disgust,"không nghe lời cha_mẹ , không ăn_học , giờ đi hốt rác . không có giá_trị trong xã_hội , bày_đặt chữi ai ."
1748,1253,Anger,mày không phải nhảy vào mồm tao như_thế . nhảy vào là tao cạp cạp cạp ...
1749,968,Sadness,mình thiì chưa năm nào được trọn_vẹn
1750,1487,Anger,loại mất dậy
1751,501,Other,hỏi thế_gian tình_ái là chi = ) ) ) )
1752,289,Fear,quả mắt nhìn sợ vãi
1753,468,Anger,vặt đôi gương cảnh_cáo : ) )
1754,655,Enjoyment,per chúng_ta vẩn xài . kk
1755,179,Other,per nhớ lần mua mộc ra bờ sông ghê . đã thế còn làm li đặc_biệt . dm
1756,1672,Disgust,cảm_xúc đéo gì khi mà họp lớp đéo đi
1757,515,Disgust,vừa xử_lí vừa thải nước bẩn ra liên_tục thì coi như bó_tay
1758,1106,Enjoyment,moá cưng quá ? ?
1759,678,Disgust,má con đàn_bà thối mồm gặp thằng say hèm
1760,25,Enjoyment,đó là dấu hiện của sự trưởng_thành = ) ) ) ) ) ) ) ) )
1761,524,Enjoyment,cứ mỗi lần có phim hay_là xách nhau đi 藍
1762,1699,Surprise,vãi đông như này á 
1763,1645,Enjoyment,cười muốn tắt_thở 
1764,619,Other,ừ thế_là kể từ đấy về sau đứa con trai nào cũng trở_thành huynh_đệ với nó hết
1765,782,Sadness,per không_lẽ sau_này kím bạn trai không tập gym 
1766,335,Sadness,per huhuu không biết lúc đấy thực_tập chưa : ( ( (
1767,1846,Enjoyment,chất quá .. haha
1768,689,Disgust,"per cái thứ yêu nghiệt này cứ thấy tao như thấy crush , cứ gặp tao là đuổi : )"
1769,91,Other,"ốm cũng được , chỉ cần mát thôi "
1770,270,Other,cái vị mà ai cũg muốn thử và mỗi người thử lại cảm_nhận được một vị riêng
1771,1701,Surprise,per mày ăn_ở kiểu gì mà ra được cái này luôn thế
1772,367,Disgust,chứ còn con_mẹ gì nữa 
1773,1035,Other,"per 2ce thì có_thể làm được , ly mà làm như_vầy thì 藍"
1774,1005,Disgust,- chủ_tịch giả nghèo bán vé_số và cái kết - > đừng bao_giờ xem_thường người khác
1775,1240,Other,phải giết ngay không nó lại đẻ trứng
1776,874,Enjoyment,yêu chết dược 
1777,1929,Enjoyment,"thằng bạn ngồi kế bên lớp 2 nhà bán vàng mà nó học dốt , thế_là làm bình_thường về nhà cho nó , 1 bài 2k , mồi ngày kiếm 8 - 10k 螺"
1778,687,Sadness,để tao nấu thì quên luôn . xác_định tối đó đói : ( (
1779,92,Enjoyment,ngưỡn mộ chi lâu lắm oy . mà giờ biết thêm nhiều về chj nữa nên càng yêuc chj nhiều hơn 
1780,1023,Enjoyment,haha cứ lên_xuống thấp_thỏm kìa ..
1781,374,Other,còn nhiều người chưa có người_yêu lắm : )
1782,42,Enjoyment,các bạn trẻ ! người_lớn có_thể nghe thấy tiếng chó kêu mà không hành_động gì để cứu_vớt . các em thật đáng khen . cần những bạn trẻ nhân_ái như các bạn .
1783,1273,Enjoyment,cuối_cùng per cũng thành_công rồi nha per nha
1784,1662,Enjoyment,藍 lau mặt_bằng quần chíp của vợ à ?
1785,218,Disgust,đồng_nghiệp của tôi là ai 
1786,99,Disgust,con chó có đuôi . con_người có ý_thức . đm mấy thằng lol này ý_thức đéo bằng con ruồi .
1787,167,Fear,"khi xưa bị rượt 1 lần mà nhớ_đời , còn mổ tao nữa chứ "
1788,1019,Disgust,việc mày giận lại không còn quan_trọng khi mày đéo còn là món mà nó hứng_thú nữa 
1789,1916,Fear,gì mà ghê vậy  sởn gai_ốc
1790,1559,Enjoyment,ngầu lắm bạn ạ ^ ^
1791,157,Enjoyment,thực_ra chỉ cần nhập đúng input là được thôi mà : d
1792,865,Enjoyment,dăm_ba chuyện hẹn_hò có gì hay_ho  nhưng_mà thi_thoảng có dăm_ba cái chuyện này cũng hay  tóm_lại xem để giải_trí đỡ buồn cũng tốt 
1793,132,Other,t tưởng nó nói tiếng việt chứ
1794,1224,Enjoyment,má đáng yêuc quá dạyyyy ? ?
1795,537,Other,per đẳng_cấp nào rồi em
1796,1318,Enjoyment,"sao mày không như crush của tao , thuỷ_triều lên cũng đéo sợ nhé "
1797,1299,Sadness,khổ_thân vãi : ) ) xong bà lườm luôn : ) )
1798,37,Other,học_sinh cứ làm mấy việc tốt như thế_này có phải các phụ_huynh yên_tâm không . 
1799,1606,Enjoyment,dù trời có sập cũng phải ăn đã nhé : ) ) ) anh có gấp lắm cũng phải chờ em nhé 藍藍藍
1800,1402,Enjoyment,cưng thiệt chớ ? ? ? ?
1801,1638,Other,"màu này lạ quá , kết_hợp hài_hoà đẹp quá"
1802,783,Other,"dùng iq xíu đi mấy má , người ta đang mô_tả tình_yêu của người ta"
1803,678,Other,đây là hình_ảnh của boss trước khi có vợ và sau khi có vợ là một tr một vực
1804,671,Disgust,ý_thức người khác không tốt thì cũng chẳng bao_biện được hành_xử của bạn không tốt . nghe từ đầu đến cuối là tiếng la_hét chửi_rủa - . -
1805,60,Fear,"thật là romantic , mà mà mà ... sao nghĩ tới cảnh động_phòng_hoa_chúc tao thấy nhột nhột lỗ_đít "
1806,594,Anger,"per đi coi phim coi , hẹn quài luôn á"
1807,1859,Enjoyment,bố là số 1 vĩ_đại hơn những gì con cần
1808,1808,Disgust,tưởng thế_mà ngầu
1809,437,Sadness,hôm_nay anh xin_lỗi em về những việc anh đã làm hôm_nay .. anh không_thể kiểm_soát não anh được nữa rồi 狼
1810,1258,Enjoyment,thế_này mà gặp per thì phải chạy phọt dắm ra quần per nhỉ
1811,1342,Sadness,sao nỡ lòng nào khiển_trách bác ấy . còn họp kiểm_điểm nữa . tội quá .
1812,1054,Sadness,khổ nhân_viên
1813,79,Fear,mới ho mà đã như_thế_nào thì lấy chồng chắc sống trong bệnh_viện cả đời mất thôi
1814,1044,Anger,hồi lúc nhà tao nuôi mấy con ngỗng . mỗi lần đi ngang nó là nó đòi dí cắn mà trong khi tao là người cho nó ăn . thứ ngu như bò 
1815,1813,Surprise,thế_mà cũng bắt được siêu vãi
1816,285,Enjoyment,per ê xem đi phim này lâu rồi nhưng_mà hay lắm
1817,1059,Sadness,còn tao thì còn không có nổi 1 người tỏ ra thân_thiết quan_tâm cơ . _ .
1818,637,Sadness,có gặp cũng đéo dám ngẩng đầu lên nhìn
1819,86,Fear,"công_nhận lãng_mạn thật , nhưng tao đang tưởng_tượng cái cảnh động_phòng , eo ơi ......"
1820,1235,Other,ông định làm gì anh vợ tôi ?
1821,1138,Sadness,có đủ mọi gia_vị : < em thấy vị đắng của sự chua sót quá nhiều : )
1822,412,Anger,thằng chó chết mày quá dã ư
1823,1353,Sadness,có duyên nhưng không có phận ... người ở lại vẫn luôn là người đau nhất !
1824,420,Other,per hôm_nay c cũng bị giống thằng này này
1825,1304,Enjoyment,mua thêm vài trăm con cá xấu thả chắc vui hơn
1826,1145,Sadness,: ( cầu chúa ơn nhiều ban bình_an cho những người kém may_mắn như_vậy
1827,1109,Disgust,đéo hề dễ_thương khi nó cười với đứa khác : ) )
1828,922,Other,dài quá vướn víu
1829,149,Fear,nhiều lúc sợ bị pê đi
1830,541,Sadness,"trượt rồi , còn đâu mà rủ "
1831,1617,Disgust,hình_như đây là 3 đứa ranh_con củ lồn đó ( ( :
1832,1770,Disgust,"kiến đỏ thì được , nhưng đây thì lại mấy con kiến hay bò qua cứt .... mấy ổng ăn ngon vãi "
1833,1542,Enjoyment,azz : 3 mặt cưng xĩu
1834,64,Fear,"lâu lắm đéo được gặp nhện trong wc , quên mất cảm_giác nhịn ỉa như nào rồi "
1835,603,Anger,cái thứ bán hàng đéo có tâm . rồi mày sẽ ế bánh cho mà xem
1836,918,Disgust,ko biết đúng_sai như_thế_nào giờ báo đài ai cũng bênh ông vũ tự_nhiên cảm_thấy táo xàm vì tiền bất_chấp .
1837,959,Enjoyment,gặp tao cũng thế : ) ) )
1838,121,Enjoyment,"cái quá phơi lúa xong mưa , tao đang cười vì bà béo thì phải ngậm mồm ."
1839,120,Disgust,chụp xong về chia_tay ráng chịu : ) ) )
1840,1375,Enjoyment,"per huyền_thoại , kkkk"
1841,869,Enjoyment,3 chàng ngốc . top 1imdb phim đáng xem nhất mọi thời_đại
1842,1598,Disgust,giống con_nít quá ba : ) ) )
1843,1306,Disgust,đúng là thằng admin khùng
1844,1428,Enjoyment,"ngày_xưa toàn bị mẹ đánh bằng dây_điện , vụt phát nào ứa máu phát đấy . giờ nghĩ_lại tự_nhiên lại thấy hay , vì ngày_xưa mẹ nghiêm_khắc như_thế giờ mình mới ngoan "
1845,1894,Anger,thằng dăm này phải cho vào tù nó mới biết thế_nào là dâm rê
