,free_text,label_id
1063,QuocAnh_Tr mu to lắm,0
1064,trung sa_đéc đã xem,0
1065,được lắm,0
1066,"Đó là câu_chuyện buồn , đánh_bài quỳ thôi mà t cũng tức á 臘‍♀️臘‍♀️",0
1067,Quả tóc xịn xò con bò ,0
1068,Mà vào tnhắn a hỏj,0
1069,Chả_bù cho mk ... ,0
1070,Mẹ ham ăn thì rán chui ik chứ than cho ai nghe,0
1071,Chắc có mỗi t thấy bài hát này ko lọt_tai : ) ) ),0
1072,Con_nhỏ đả_kích nick face nó là Hoàng_Lệ .. thêm vô chữ xồn cho nó đẹp đó mà .. kaka,2
1073,"Chuẩn_bị Trung_Quốc_hoá miền Bắc mà , các bạn không theo_dõi sao ? ? ?",0
1074,Vn mjnh qua nhjeu luat an tien dan ... ,2
1075,đến nhục !,0
1076,Nguyễn_Minh_Thu thế lại hơi liều quá : ) ) ),0
1077,Vô văn_hoá,0
1078,Dug la con lih cho do lam tu cach kho ua va,2
1079,chụp ảnh tết sớm cùng thầy 藍藍,0
1080,Huỳnh_Trà,0
1081,"Lên gõ tập_đoàn IPPG tìm_hiểu đi , không có gì là muộn : ) ) )",0
1082,"ODA k biết bao_giờ trả hết mà_còn làm những điều này , bn thế_hệ mới trả hết nợ nhỉ",0
1083,Rồi m sẽ hiểu ra thôi,0
1084,hay vậy ai hay lại thầy,0
1085,Trần dần là mối của PhoBolsaTV đấy,0
1086,"Haiz , ớn mấy cha Việt_Nam !",0
1087,"Yêu_đương j tầm này , em còn phải học_tập để đất_nước phát_triển , sánh_vai vs các cường_quốc năm châuu",0
1088,Khánhh_Huyềnn minh du tien roi a tks,0
1089,Thánh chuẩn luôn ! em cũng nghĩ thế ],0
1090,Xuân còn non nghĩa_là xuân sẽ già,0
1091,"Bỗng nàng dương_tính , cả làng nghi tui !",0
1092,Cảm_giác như muốn ịa trong quần Phan_Thuỳ_Trang_Anh Lam_Trần_Khải_Kỳ Nam_Qui_Marion_Ton,0
1093,"con_người giống như con trâu vậy , muốn trưởng_thành thì phải mọc vài_ba cái sừng",0
1094,K-ATM là ca_sĩ à : ?,0
1095,haha vĩnh thâm kim,0
1096,Sợ luôn ,0
1097,Sống chậm th,0
1098,Rất gì và lày lọ : >,0
1099,Ăn nhiều rồi lú nó không có phúc đâu đời cha ăn mặn đời con khát nước,2
1100,Hoi nao noi tot nguoi ta bay gio chac an kg duoc nua nen xoay qua chi tui la nguoi kg biet ai het nhung xem ba thay ghet qua ba hieu oi lat qua lat lai cung la ba mot cung chi ba hai cung chi ba bay gio chui tan nat ba la loai gi vay ba hieu be de nghe ma thay ghet,2
1101,Nam_mô : ) ) ),0
1102,Captain về hưu,0
1103,Đây là cái tội kh cứu tú藍,0
1104,Nguyễn_Cẩm_Hường thuyết phục藍藍,0
1105,Thích thay Tú ko thầy ?,0
1106,Hở,0
1107,"Nói chứ nó rẫy_chết mà tại chưa thấy thôi , nó giấu đó , một thanh_niên cuồng cộng cho biết : ) )",1
1108,Hồ_Sỹ_Hải nge ko nuốt nổi,0
1109,Ánh_sáng của Đảng ,0
1110,Nứng,1
1111,Biết được ông Tuấn này lên kèo hay lắm anh_em ak . Ai thua tha thì cứ vào Tường cá_nhân tham_khảo kèo của ông này mà chơi .,0
1112,Cực kỳ thuyết phục,0
1113,Cảm_ơn những anh_hùng thầm_lặng như_vậy,0
1114,K-ATM Cao_Lãnh :,0
1115,Sống chậm thoii mb ?,0
1116,Mini_Tae dơ vcl,2
1117,Hello mấy cưng ^ ^,0
1118,Hihi phải Đảng ăn_cắp ví của a ý đâu : v,0
1119,Trần_Vỹ keke,0
1120,âm_tính với covid là đúng rồi . nhưng dương_tính với bệnh thần_kinh . cách_li nhầm cmn chỗ,1
1121,hên là còn dám ra đường ăn tết藍,0
1122,Cũng hợp lí臘‍♀️臘‍♀️,0
1123,Tuyet_Bui_Thi kkk : ) ) ) ngày nào cũng vậy_mà,0
1124,uống cho lắm bia vào nên chửa mới to thế kia ,0
1125,Tươi lên nào ❤️,0
1126,Hợp_lí anh : ( (,0
1127,mua 100 bao gạo . tức nhiên ăn mì gói .,0
1128,K-ATM Cao_Lãnh : belike,0
1129,Phải phạt về kinh_tế thật nặng để dăn đe những người sau,0
1130,Nguyễn_Anh_Trung ok,0
1131,Cùng một dòng sông,0
1132,Anh chủ quán bánh_mì và màn team up,0
1133,helo chị,0
1134,Em cần tìm đối_tác đi đấm nhau vào chủ_nhật tuần này . Đứng cho đông đội_hình thôi ạ,0
1135,Cô dễ_thương thiệt sự,0
1136,Nguyễn_Đức_Vinh_Cùng chung dòng máu VN mà mở_miệng ra là ganh nạnh hơn thua sân_si chi cho mệt v : ) ) ) ),0
1137,Quy_Dương học_sinh lúc này,0
1138,Đã chụp màng hình ... Tiếp_theo là báo công_an,0
1139,Khổ_thân ông : ( ( (,0
1140,Chơi hay nghỉ đây ,0
1141,Khẩu nghiệp,0
1142,"Phải nói đây là 1 page hay và táo_bạo nhất mà mình đc biết . Là 1 người gọi là văn_hoá \ "" ML \ "" mình xin cảm_ơn ad đã giúp giải_toả căng_thẳng sau ngày làm_việc phải vất_vả , đắc biệt là đc sống đúng bản_thân so với việc giữ đúng lễ_nghĩa với mấy thằng sếp \ "" chó_đẻ \ """,2
1143,tui cũng ko thích bài này lắm nhưng cũng ủng_hộ đc 3 view rồi : v,0
1144,Dồi ôi mới 3 phút,0
1145,đừng trù Gam nữa thầy ?,0
1146,Đôi_lúc trong lòng đầy tâm_sự nhưng biết nói cùng ai và hiện_tại cũng thế,0
1147,Không liên_quan nhưng cho mình hỏi tiếc ziên nghĩa_là gì thế ? ? Nghe vui vui,0
1148,Xin vd ạ : v,0
1149,"Thêm bọn ko não nữa , nó còn trùm hơn cả phụ_nữ",2
1150,chắc nghỉ tới năm sau ăn tết lun thể Nguyễn_Thuỳ_Lan_AnhThuỳ Nhung,0
1151,Huy_Engraving xin video vs bn ơi,0
1152,Vũ_Thanh_Huyền_Vậy bạn đã làm đc cái con cặc gì lớn_lao để thể_hiện tình_yêu nước của bạn chưa ?,2
1153,ông ấy mà giống bác Thanh thì có ngày ............,0
1154,May cho nó ko ho hay hắt_xì đấy,0
1155,# ERROR !,0
1156,"Mèn ơi cô dễ_thương , xuất_sắc , đẹp quá_trời đẹp , duyên_dáng quá_trời quá đất lun á",0
1157,"Với Pew tình_yêu nó như là một tờ giấy , còn với mixi tình_yêu là một địa thức_ăn = ) )",0
1158,Nguyễn_Hiếu yz700 ,0
1159,Chuẩn_bị poppy được tăng 200%,0
1160,Cực_kì thuyết_phục : ) ),0
1161,Ba chào các chú di con藍藍藍,0
1162,Dị ó hỏ,0
1163,,0
1164,"Thằng mặc váy , bởi_vậy hơn thua với đàn_bà ra_mặt ",2
1165,Ai có video cho xin với ạ,0
1166,Mang theo tấm lòng con gái miệt_vườn : ) ) ) ) ),0
1167,Iphone lúc_nào cũng có những tính_năng vượt_trội hơn tất_cả ! ! Nhưng dù trải qua rất nhiều thời_gian thì cũng không cho quả táo lành được : ) ) cứ cắn dở là thế đ nào hả Bạch_Tuyết,0
1168,Chị ơi ! Ở đó cẩn_thận chị nhé Mai_Anh_Đỗ,0
1169,Iphone vì phạm bản_quyền rõ_ràng,0
1170,6 tiếng cho 1 quả đầu vì quá đông hiu_hiu,0
1171,tự_nhiên bị xoá fan cứng xem lúc_nào cx sớm hết sao bị xoá z huhuhuhu hay fb tự xoá đm fb ,0
1172,Mệt_mỏi ...,0
1173,Nguyễn_Thành_Lý ổng mà thấy là ổng đuổi học m đoá : ) ),0
1174,Áo xịn quá Abe !,0
1175,Ad não ngắn vl ... Đó chỉ là fb giả lợi_dụng trường_hợp con_bé mỹ linh kia để câu like page thôi . Ngu lắm ad ạ ! !,2
1176,Dũng kìa Thắm,0
1177,Lũ ác_quỷ tàn_ác với dân,2
1178,Đưa cho lũ ngu cầm_đầu là hư đường hư bột hết,2
1179,Rất_chi_là việt_nam . Trách_nhiệm ư . Dạ em xin kiểm_điểm rút kinh_nghiệm ạ,0
1180,Giống hết anh ạ = ) ) khác mỗi cái mặt thôi anh ơi,0
1181,cố lênnnnn  .,0
1182,Abe bucu,2
1183,Thầy đang gập cơ bụng hả thầy,0
1184,thay chua ? tốt đời đẹp đạo luôn hahahahah,0
1185,mưa_gió nhhir dell họp,1
1186,Nguyệt_Quế ngày nào chị cũng sắm đồ tết hết em : ) ),0
1187,"Sao ông_già không để mình stream hôm nhở , chỉ khều donate là giỏi = ) )",0
1188,Tui cười ỉa ghê đó,0
1189,"Lắm lúc mệt mệt người phát_hoả vào đọc mấy cái bài của Thắm mà cười chảy cả nước_mắt , đm ai_đời bị chửi vẫn cứ cười_cười một_cách sảng_khoái nhất",0
1190,Hạnh_Mì ở nhà khoan đạ ra m ơi,0
1191,Nguyễn_Vi_Vân dờ còn tết_nhất dì như ngày thường hết đi hè,0
1192,Một bước yêu vạn dặm đau ,0
1193,Ngô_Phương_Thảo_Lê Thương Hồng_Thắm tết này tiếp hok mấy bà = ) ) ) ) ) ),0
1194,Đán nhau đi rồi ôm nhau khóc,0
1195,ảo_tưởng vãi lồnn,1
1196,Thằng chó này : 3,2
1197,0376500640 số cua em,0
1198,Cho mình hỏi giải ao làng live ở đâu vậy,0
1199,572 tấc nhiên là bao lô,0
1200,Co ai nói chị xạo quá không,0
1201,Chị áo vàng đẹp xinh nói hay nè,0
1202,cực_kì thuyết_phục ,0
1203,Có hút mỡ bụg k ạ .... bnhiu tiền c ơiii ...,0
1204,Trúc_Thư,0
1205,Quần chất đấy,0
1206,"edit xog xem vui hơn bản chưa full , iu cô , iu anh edit ‍♀️❤️",0
1207,"Nói thật cô rất duyên , nói_chuyện rất thật",0
1208,Tộc_trưởng bán lại cốc giữ nhiệt đê_anh,0
1209,Xem muon ỉa vào mặt con tạ bích loan vs thang lol thanh dm tui no sủa như chó,2
1210,đau ốm bên nước ngoài được dùng thẻ bảo hiểm xh việt nam à,0
1211,Nguyễn_Định,0
1212,Hằng_Hằng m thích kiểu nào藍,0
1213,mỗi người giúp công_sức là khác nhau không_thể so sáng đc .,0
1214,Bac ve viet nam ma chanh dich,0
1215,Hung_Nguyen,0
1216,Và con chym đã vui chở lại 藍藍,0
1217,Nghe vô_lí nhưng rất thuyết_phục : ) ),0
1218,"Hồ_Viết_Thắng nên đi khám tâm_lý ,",0
1219,Tôi yêu bạn cho rờ ku .....,0
1220,Ly_Ly t với mi đi trước thời_đại nhỉ : v,0
1221,"Tao đéo phải đảg viên nhé , nhưg côg ty tao có khoảg chục đảg viên , họ phải nhai lưg ra làm chứ có đéo ai gánh đâu mà mày bật auto "" 90 triệu gánh 4.5 tr đảg viên """,0
1222,Hít_hà,0
1223,Luôn tìm niềm vui cho bản thânnn yahhh,0
1224,sủa sủa sủa ,1
1225,Dlv đâu ?,0
1226,"Dân trả nợ , chứ các lãnh_đạo đâu trả ? Nên vay cho lún lun ?",2
1227,"Lê Nguyễn_Phước_Vinh tất_cả giải đấu ở Đức cũng sẽ không có khán_giả đến sân , Ý và TBN cũng vậy",0
1228,Khi quần bạn đã chật và cộc nhưng bạn vẫn muốn mặc nó belike ,0
1229,"Uầy , được anh ơi . Cứ như ngồi cạnh thằng Tùng ấy nhờ . K có đcm luôn . Nghe cứ điếm vãi cả nồi ấy .",1
1230,e đi trước thời_đại nè ! trend này e làm mấy năm nay rồi  Thanh_Ngố,0
1231,chắc lại quay số may_mắn đây mà,0
1232,Trunq_Xuân_Cao má ảnh 2n vè trc lại ở bên máy tê,0
1233,Con này hỗn quá .,2
1234,Ụa bạn,0
1235,From_Gia_Lai with love . Good luck for me and 2k1,0
1236,Đây là C các bạn ạ . Bạn nào thiếu C có_thể ăn cái này nhé . Cái này tốt cho sức_khoẻ mà : ) ),0
1237,Cảm_ơn thầy yeu thầy,0
1238,Thương con chó mà phải mang cái mặt của mày quá,2
1239,Hoàng_Công_Minh nào 123 dzô ,0
1240,Nhờ học kiến_thức của thầy em từ_học_sinh giỏi bh phải thi lại hai môn : ) ),0
1241,,0
1242,Chuẩn qua,0
1243,Minh_Khang_Hà .,0
1244,"Ở cái chế_độ này khôn quá cũng chết , ngu quá cũng chết , im_lặng nhẫn nhin cũng chết , chỉ có lũ nịnh_nọt bán nước la sống mà_còn sung_sướng nữa là khác",2
1245,Cô duyên quá ❤️Ai lớp du chu cà mo 藍,0
1246,Đây là ác mộng của đảng cộng sản trung quốc nói riêng vs là ác mộng XHCN trên toàn thế giới nói chung ,0
1247,cmt để dữ fan cứng : ) ),0
1248,Bà nầy lên nói kg biết nói_chơi hay nói that nủa,0
1249,"Tôi ước_mong một ngày được thăm_viếng kì_quan thế_giới "" Vạn_Lý_Trường_Thành "" để biết được "" ông_cha ta "" phải vất_vả thế_nào mới xây_dựng lên một kì_quan kì vỹ đến vậy , Bắc_Kinh as well : D",0
1250,3 9 nha thầy,0
1251,Cười muốn xạc luôn,0
1252,Tạ_Đình_Sơn cùng ý_kiến : ( (,0
1253,Nguyễn_Hữu_Thiện,0
1254,ăn trên đầu trên cổ,0
1255,ước 1 lần chú độ ơii : ) ),0
1256,LinDa phải nể Minh_Hiếu chứ cái dòng bà Trần_Đòn chỉ đàng em thôi bầy đặc lên tiếng冷,0
1257,Duy_Trần xin ké,0
1258,Sao nó lây_lan ra nhiều thế_này,0
1259,Đi mua ở shop đó chưa mà nói ngta ko shop .... hiểu_biết nông_cạn ghê .,0
1260,Xin video vs bạn ^ ^,0
1261,Mọi người vào page mình xem cần gì tặng quà 8-3 cho Mẹ hoặc bạn gái không nha : D,0
1262,Thanh_Tam_Ninh bê l chạy xung_quanh ,0
1263,Sắm chiếc vòng_tay em bán nữa là chuẩn nha = ) ) ),0
1264,Xử bắn please ,0
1265,Đúng là gu của đại_gia nó lạ j đâu : ) ) ),0
1266,"Thuỳ_Trang t công_nhận cũng không hay bằng mấy bài trước , chắc tính_cách tân_giai_điệu bài hát",0
1267,Thấy ông vẫn khoẻ_mạnh . Cùng là đồng_bào với nhau tôi rất vui_mừng . Chúc ông nhiều sức_khoẻ .,0
1268,nó đi trước xu_thế : ) ),0
1269,"vcl ! ! ! nat , nát",1
1270,"Mệt_mỏi lắm , cứ thấy ai đối_xử tốt vs mình tý thì mình lại nghĩ họ tốt",0
1271,Vlòn .,1
1272,Nhiên_An miễn_phí em ạ ! Em lo quá,0
1273,Lê_Văn_Quật chịu luôn : > >,0
1274,Huy_Vo rp cày thuê,0
1275,mối quan_hệ không đầu không cuối là tình không tuổi à mà các ông bảo_vệ ghê thế .,0
1276,Uiiiii đáng yêu quá cô ơi ~ ~ ~ ~,0
1277,Ngáo đá,0
1278,Mấy anh mua đã tốt . Đằng này mấy anh thu về cho con mấy ổng chơi . Ko phải mất xiền mà vẫn có quà trung_thu . Mấy ông khôn thật .,0
1279,"Phạm_Văn_Đồng có chết cũng phải chết bên gd chứ = ) ) ) chị này ý_thức tốt , dù_cho chị về vn chữa nhưng hong lây_lan là tốt lắm rồi",0
1280,Cập_nhật tình_hình cái ae bộ_tộc ưiiiiii,0
1281,sung hôn mà lên e,0
1282,"Thấy thằng nào ở đó hơm ? ? ? - - - Cái thằng mới trả_đũa cho anh , nó đang ăn bằng máng",2
1283,"Mũi cao , mắt to và sáng , đầu trọc đích_thị là Tùng Sói rồi 邏",0
1284,Ò,0
1285,Sena thời niên_thiếu : V,0
1286,Hoàng_Xuân_Tâm mới nhất hay mới ra thì mày chỉ ghi mới thôi,0
1287,"Ngoc_Ngoc má ư , chắc mua áo_mưa mặc đi cho chắc quá",0
1288,Nay mới hết kì 1 mà năm_học mới gì v cha ba_rọi béo,0
1289,Nhưng anh sẽ dùng instagram,0
1290,"đjt mẹ dẹp dẹp hết , yêu_đương lon gì h này đau_đầu vlon",1
1291,bệnh_dịch corona cuvid 19 lai tạo.con giặc corona cuvid 20 lai_tạo . 2 loại_này Thuột dạng báo đời,1
1292,Quan_ngại quá_xá,0
1293,Lâm_Đình_Khoa kk,0
1294,Tui bắt_đầu thật_sự nghĩ Trần_Dần là cộng_sản nằm_vùng và tấu hài để đánh lạc hướng FBI,0
1295,Sao anh bảo là người ta viết điêu cho anh . Đó là hiểu hiện của sự lươn_lẹo dồi,2
1296,Hay lắm cô ơi,0
1297,Cánh hoa úa tàn ,0
1298,Ông này thì có quyền về VN à ?,0
1299,Nhật_Linhh khẩu_trang đang thiếu bạn ạ mỗi hành_tinh 1 cái thôi,0
1300,Văn_Trần t thấy con xe 90 củ của m rồi = ) ) ),0
1301,Trần_Ngọc_Dương dm het fan cung roi nha,1
1302,Truong_Phan jack của cưg ghê chưa,0
1303,mng muốn mua thịt trâu gác bếp ngon như tộc_trưởng thì liên_hệ chị_gái mình Yen_Nguyen ngay nhé ! bao ngon bao chất_lượng ạ ❤,0
1304,Dan khung ma ten tri gi dau,2
1305,"Chẳng_qua là ghen_tị với người có tiền ! Hèn bỏ_mẹ chứ có \ "" sang \ "" lên được tý nào đâu mà chê ! Người ta sai thì hãy mở mồm !",1
1306,hay quá a ưiiiii,0
1307,hai bạn hợp nhau đấy yêu nhau đi,0
1308,Chi 3 nói rat dúng . Vi chi 3 toan di lua gat nguoi ta de lay tien.kkkk.,0
1309,Đẹp quá chị ơi,0
1310,Dịch_bệnh đánh sập nguyên ngành dịch_vụ và xê_dịch,0
1311,"Nhân_quả báo_ứng không bỏ sót ai , tích đức gặp thiện , ở ác gặp hoạ",0
1312,"Nói thật tôi thất_vọng vì Tạ_Bích_Loan lắm , cách đây tầm 2 chục năm là 1 trong những thần_tượng của tôi , hồi đó dẫn_chương_trình 7 sắc cầu_vồng , rồi năm 1999 dẫn Đường lên đỉnh Olympia . Thế_mà bây_giờ nhìn xem , đã biến thành cái dạng gì rồi .",0
1313, tôi lại ngỡ là do Việt_Tân chạy chiếc xe đó đó chớ,2
1314,Gâu ...,0
1315,Ngài bình_an là dân trong nước bọn con mừng rồi . Ngai mà chết thì ai mua_vui cho bon con,0
1316,Hẹn ae tối mai nhé,0
1317,Có chở thiệt mn ơi . Mà hk phải vàng đâu .. mà chở bom với mìn cho cả nhà bà nổ,0
1318,Một xã_hội phát_minh ra con ốc vít còn không nổi . Như người_dân phát_minh ra thì chúng_nó đật từ trứng_nước .,0
1319,Cố lên VN : 3,0
1320,Thương cô lắm . Lạc_quan yêu_đời cô nhé .,0
1321,"đợt hạn_hán , ngập_mặn này là do nhân_tạo chứ có phải thiên_nhiên đâu mà bênh tụi đó . vùng nam_bộ là 1 vùng trũng , nếu nước từ sông Mê_Kong không đổ về thì nước_ngoài biển sẽ chảy vào ngay , đó là nguyên_lý nước chảy chỗ thấp . Giờ TQ cố_tình xây đập chặn",0
1322,"7:12 , 8:16 藍藍",0
1323,Chị ơi em thấy chị quá tuyệt_vời nhất 0916821405 em ap,0
1324,"Bửa nào kêu bọn đầu_gấu giết hết gia_đình Ad . Lúc đó nó sẽ post : Giết người thì nó bắt , trộm nó bỏ_tù , lương_thiện nó tha . Mồ tổ_cha mày rảnh hơi , hết chuyện làm hả mậy . Gặp tao là tao giết lun chứ bỏ_tù chi",2
1325,Anh Thu năm 2020 ko nghiệp nha,0
1326,Do lau nhà nên nỡ sàn đó ...haha,0
1327,CÀNG NHIỀU NGƯỜI THAM_GIA LÀM TỪ_THIỆN THÌ CÀNG NHIỀU NGƯỜI NHIỀU CHUYỆN VÀ CÀNG RỘ RA NHIỀU TÂM XẤU,0
1328,Nghĩ nó chán,0
1329,cần gì phân_biệt Thầy giá ba với Baroibeo làm gì trong khi cả 2 đều rất đẹp_trai ?,0
