,index,comment,n_star,date_time,label
425,425,Có nhờ bà chị mua con này để xài . xài 4 ngày cảm_giác như sau . camera thực_sự kém xa so vs thời mình xài j 7 + của samsung . chơi game cũng ko mượt bằng .. Pin chỉ xem film lướt web cũng tạm chấp_nhận được . Sạc nhanh thì thấy ko khác sạc bình_thường là bao_nhiêu .. Nói_chung là ko nên mua con này . Ảnh dưới chụp trong nhà_vệ_sinh có đầy_đủ đèn nhưng chất_lượng quá tệ . ko như quảng_cáo .,4,24/04/2019,{CAMERA#Negative};{BATTERY#Neutral};{PERFORMANCE#Negative};{GENERAL#Negative};{SER&ACC#Negative};{OTHERS};
426,426,Máy mới lấy hôm_qua . Máy nhìn_chung hơn cả mong_đợi . Nhân_viên nhiệt_tình . Mình mua ở tgdd sa_pa . Many thanks,5,14/09/2019,{GENERAL#Positive};{SER&ACC#Positive};
427,427,"vân tay lỗi triền miên.lúc bật sáng màn_hình lên thì hoạt_động lúc thì không tắt màn_hình đi bật sáng màn_hình lại được rất bất tiện.pin quá kém , màn_hình không trong với tầm giá này thật_sự không sứng đáng ghét cái con chip esynote nữa chả có gì đặc_biệt nếu là chip snap thì còn chấp_nhận đươkc",1,27/07/2020,{SCREEN#Negative};{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};
428,428,"Mới mua con này được 3 ngày , nói tóm gọn lại là xài rất ngon , máy mạnh , load game , ứng_dụng rất nhanh hầu_như ko có độ trễ , pin ổn , onl game 1h30ph , lướt web , fb 30ph chỉ tụt 30% pin . Xài thích hơn mấy cái android .",5,5/5/2019,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
429,429,"Máy đẹp , câu hình cao , chuẩn ko cần chính.nói chung là tương_đối hàng Việt_Nam chất_lượng",4,2 tuần trước,{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Neutral};{SER&ACC#Positive};
430,430,Xài dc tuần thấy ok . Có_lẽ ai mua vì game thì nên đổi loại khác . Mình k chơi game thì nhu_cầu quá dc . Pin tạm .,4,4/4/2020,{BATTERY#Neutral};{PERFORMANCE#Negative};{GENERAL#Positive};
431,431,Add ơi . Sao 100% pin rut ra tut xuong 97 roi vô fb tut 95 . Máy tut pjn rat nhanh,4,21/01/2020,{BATTERY#Negative};
432,432,Máy bắt wifi quá kém cả mạng di_động chạy 3g 4g quá chậm cảm_thấy thất_vọng quá .. Máy thì dùng tốt khá ổn_định còn cái kết_nối 3g 4g cả wifi hãy xem_lại đi,3,8/4/2020,{FEATURES#Negative};{GENERAL#Positive};
433,433,"Mình mới mua và sử_dụng được 2 ngày.Máy sài ổn , loa nghe không hay lém , được cái nghe to không sợ bỏ lỡ thông_báo nào từ cuộc_gọi , tin nhắn.Dấu vân tay nhận_diện khá tốt , nếu để máy nghĩ không sử_dụng khoảng thời_gian thì vân tay không nhận liền.Camara thì ổn trong tầm giá em nó.Pin mình sài 2 ngày chưa hết.Không đòi_hỏi nhìu hơn vs 1 máy giá rẻ như này . Tốt",4,13/06/2020,{CAMERA#Positive};{FEATURES#Neutral};{BATTERY#Positive};{PRICE#Positive};{GENERAL#Positive};{OTHERS};
434,434,Trước khi mua mình đọc commen thấy nhiều người chê quá nên cũng ngại . Tuy_nhiên sau khi sử_dụng 2 ngày thì thấy ổn . Pin sài sáng giờ ( 21h00 ) còn 40% ( đánh 5 trận liên_quân rồi ) .,5,8/3/2020,{BATTERY#Positive};{GENERAL#Positive};
435,435,Cũng tạm nhưng đặc_biệt là chơi liên_quân ae nào tính mua về chơi thì thôi bỏ đi nha dính mồ_hôi là ấn ko được chiêu nhất_là chơi những vị tướng cơ_động thì có mà ăn hành . Ae chú_ý,3,3/12/2019,{FEATURES#Negative};{GENERAL#Neutral};
436,436,"Mn bảo loa rè nhưng mình dùng loa cũng ok mà . Đâu như mn nói . Cam chụp cũng được , máy cũng khá mượt , pin cũng ổn . Mỗi_tội bộ_nhớ hơi nhỏ . Máy thì mình chưa chuyển vùng được nên một_số ứng_dụng không tải được . 4 sao là ok rồi nhé",4,11/5/2020,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{STORAGE#Negative};{GENERAL#Positive};{OTHERS};
437,437,Dùng mượt.sạc pin lâu kinh.hơn 3h mới đầy pin.nhân viên nhiệt tình.thanh nông lạc_thuỷ hoà_bình,4,2 tuần trước,{BATTERY#Negative};{PERFORMANCE#Positive};{SER&ACC#Positive};
438,438,"Máy tốt và quá rẻ trong tầm giá.Nhan viên tại cửa_hàng rất nhiệt_tình ( số 6 , lý tự_trọng , phường 1 , thì xã gò Công , tiền_giang ) .",4,16/07/2020,{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
439,439,"Mình mới mua về và đang trải_nghiệm , nhân_viên tư_vấn nhiệt_tình và dễ_thương , yêu luôn cô bé tư_vấn luôn rồi",5,1/5/2020,{SER&ACC#Positive};{OTHERS};
440,440,Mới mua thấy xài cũng ok nhưng không có miếng dán màn_hình thấy hơi buồn .. có thì hết chê,4,8/7/2019,{GENERAL#Neutral};{SER&ACC#Negative};
441,441,Ứng_dụng hay out ra ngoài .. camera mở lên hơn 20s là tắt .. máy đơ giặt lag.màu sắc thì kém.sai lầm khi mua ss a 51 . máy hay bị tắt nguồn đột_ngột .. Treo logo samsung.đánh giá 1 * máy quá kém,1,19/05/2020,{SCREEN#Negative};{CAMERA#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
442,442,"Mua máy đầu nguyên seal thì bị loa rè , pin tụt nhanh phải đổi lại máy mới tốt về tất_cả mọi thứ , kiểu_dáng màu đẹp , lướt êm nhưng pin cũng tụt nhanh , chắc dòng này pin tụt nhanh rồi",4,4 ngày trước,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};
443,443,Đã xài hơn 1tuan nói_chung là tốt máy chạy mượt các ứng_dụng mở nhanh cảm_biến vân tay nhanh camera chụp đẹp sạc pin nhanh .,5,31/05/2020,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
444,444,"Đt ms mua 1 tháng mà lag quá , chơi game lag văng ra . Có cách nào khắc_phục ko ạ ?",3,2 tuần trước,{PERFORMANCE#Negative};{OTHERS};
445,445,Mới mua bản 3G 32GB đươc 1 ngày nói_chung xài ổn pin trâu tầm giá dưới 3tr này . Ủng_hộ hàng Việt .,5,1/3/2020,{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
446,446,Pin sạc dc 75% đã báo đầy . Camera thì cực_kì xấu . Máy bị nóng . Cập_nhật máy xong thì nhiều cái bị lỗi thêm,2,10/5/2020,{CAMERA#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};
447,447,Máy mượt nhưng pin tụt nhanh cho mình hỏi có ai đang dùng mà pin chỉ được 6 _ 7 tiếng ko xin ý_kiến có ai dùng được cả ngày không ạ ?,5,26/06/2020,{BATTERY#Negative};{PERFORMANCE#Positive};{OTHERS};
448,448,"Mới mua tối hôm_qua Máy không có chức_năng điều_chỉnh nhiệt_độ màn_hình , camera tệ hơn cả iphone , có cũng như_không , cảm_ứng thì lâu_lâu nó đơ , sạc nhanh nóng Khuyến_cáo anh_em nào muốn mua máy tầm giá 2 triệu trở xuống thì Xiaomi_Redmi 9A không làm anh_em thất_vọng đâu . Hàng Việt_Nam kém chất_lượng",1,12/8/2020,{CAMERA#Negative};{FEATURES#Negative};{PRICE#Neutral};{SER&ACC#Negative};
449,449,"_ mới mua chìu hôm_qua . , Sp cũng ok . Máy ngón pin khá trâu.nhưng NV tư_vấn chưa kỉ , ra cửa_hàng chưa đc giàm giá ",5,16/04/2020,{BATTERY#Positive};{GENERAL#Positive};{SER&ACC#Negative};
450,450,Xài được nhưng ko chia_sẻ được wife à chụp ảnh vẫn kém và bị vỡ ảnh chưa được rõ nét,3,11/5/2020,{CAMERA#Negative};{FEATURES#Negative};{GENERAL#Positive};
451,451,Máy rất tệ . rõ_ràng xài va bốn cái ứng_dụng cơ_bản mà cứ báo đầy bộ_nhớ Hết bảo_hành cứ báo chết main nóng máy . chơi game cảm_ứng chất tệ Quá tệ,1,6 ngày trước,{PERFORMANCE#Negative};{STORAGE#Negative};{GENERAL#Negative};
452,452,"sản_phẩm xài rất là bền luôn , máy thì mượt và êm , chỉ có cái hơi mau nóng máy , còn lại xài rất là ok , chống nước rất rất ổn và cứu nguy khá ổn",5,19/07/2018,{FEATURES#Positive};{PERFORMANCE#Neutral};{GENERAL#Positive};
453,453,"Điện_thoại mới mua chưa được 2 tháng vừa bị đơ vừa nhảy màn_hình liên_tục , dù đã hỗ_trợ kỹ_thuật hết 3 lần . Thiệt là k tin được dòng sản_phẩm này",1,19/11/2019,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
454,454,"Dùng được tháng thấy khá tốt , pin trâu mỗi_tội vừa mua note7 thì lại ra note8 - ) )",5,10/10/2019,{BATTERY#Positive};{GENERAL#Positive};
455,455,"Rất tốt trong tầm giá , viên Pin 4000mah , thậm_chí còn trâu hơn cả viên pin được quảng_cáo 6000mah trên galaxy M31",5,29/04/2020,{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};
456,456,"Mik mua ơr TGDD đc 2 tuần r . Cấu_hình máy đẹp và bền , máy chạy nhanh và mượt . Camera sắc nét , chụp hình đẹp . Loa to và rỏ . Pin sạt nhanh , sd lâu hết . Nói_chung là tuyệt_vời , dòng đt tầm chung như v là ok rồi . AC nv tư_vấn rất nhiệt_tình . Mik rất hài_lòng !",5,4/6/2020,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
457,457,Hơi buồn.ra sớm thì hay biết_mấy . Nó bằng giá nokia 2 . Mà hịn hơn . Có sẵn các ứng_dụng mà nokia 2 phải lên chplay tải về . ,5,13/12/2019,{FEATURES#Positive};{PRICE#Neutral};{GENERAL#Positive};{OTHERS};
458,458,3790 được không xiaomi ơi . Không em mua vsmart live ạ . Hàng viêt nam giá việt_nam .,4,9/12/2019,{PRICE#Negative};{OTHERS};
459,459,Hàng kém chất_lượng quá that vong . Đang sạc pin rồi tự_động sụp nguồn rồi mở kg lên luôn.sử dụng mới được 7thang .,1,4 ngày trước,{PERFORMANCE#Negative};{GENERAL#Negative};{OTHERS};
460,460,"ưu_điểm thi nhà sx đã show rùi . Nhươc điểm thì : - máy hơi nóng , nhất_là sd ốp lưng , - hơi to và dài , gây bất_tiện . - camera lồi hơi xấu tý ,",4,8/4/2020,{PERFORMANCE#Negative};{DESIGN#Negative};
461,461,"Thiết_kế đẹp màu sang_trọng , pin khoẻ , trải_nghiệm mượt , thích nhất là camera kép chụp ảnh xoá phông của máy , cấu mình mạnh_mẽ chơi game cực mướt , khả_năng chống nước rất tốt , bảo_mật tốt .",5,12/8/2018,{CAMERA#Positive};{BATTERY#Positive};{DESIGN#Positive};
462,462,"Minh rất ưng_ý với sản_phẩm này , hợp giá tiền , chụp hình đẹp , cấu_hình mượt , sẽ giới_thiệu bạn_bè",4,4 tuần trước,{CAMERA#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
463,463,"Ad xem tại_sao cu vài phút nó lại hiện lên mấy trang đánh_bài này , lên bình_luận status trên fb k cập_nhật dc hình_ảnh , đt rớt độ cao 20cm bị nứt kính màn_hình .",3,5/8/2020,{PERFORMANCE#Negative};{DESIGN#Negative};
464,464,"Mình thấy máy ổn mà camera đều dùng tốt , sạc thì nhanh không có gì bất_thường , ứng_dụng thì chạy mượt chỉ có_điều là bắt wifi hơi yếu thôi . Mình đã mua tính đến nay là khoảng 3 tháng rồi . Thấy sài tốt mà sao mấy bạn bảo không tốt 1 * không thế . Chứ nhà mình toàn sài SS không hà ai cũng bảo tốt chắc là do hên xui may_rủi rồi . : ) )",4,18/02/2020,{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};
465,465,"Chơi game khá mượt , camera chụp rõ nét . Máy ko quá nóng khi chơi game . Ngại nhất_là pin của ip hơi kém . Nên sắm sạc dự_phòng . Khá hài_lòng với cách phục_vụ của nhân_viên tgdđ ",5,19/05/2020,{CAMERA#Positive};{BATTERY#Negative};{PERFORMANCE#Positive};{SER&ACC#Positive};
466,466,Dùng được 3 tuần thấy pin tụt hơi nhanh . để không 12 tiếng không động tý gì mà mất 7% pin . Camera lồi quá rất dễ trầy_xước . camera selfie xấu . Còn lại mọi thứ đều ổn,4,17/06/2019,{CAMERA#Negative};{BATTERY#Negative};{DESIGN#Negative};{GENERAL#Positive};
467,467,Máy sài ok nhưng sao sạc pin hơn 3 h đồng_hồ mới đầy mặc_dù có sạc nhanh như_vậy có phải lỗi k mong ac có kinh_nghiệm giải_đáp giúp,3,2/6/2020,{BATTERY#Negative};{GENERAL#Positive};{OTHERS};
468,468,"máy mua gần 1 tháng , tại_sao quay video trên 1 phút rồi dừng lại thì lại bị đơ màn_hình vậy , thủ cả mấy lần đều bị vậy , tại_sao vậy",4,25/05/2020,{PERFORMANCE#Negative};
469,469,Mọi thứ điều ổn đến khi truy_cập website . chạy rất chậm thừa cả đt bình thường.còn trọng_lượng máy khá nặng.chán quá,1,17/12/2019,{PERFORMANCE#Negative};{DESIGN#Negative};{GENERAL#Negative};
470,470,Sản_phẩm đẹp . Camera thời_thượng . Giá tgdd rẻ . Cấu_hình khủng . Màn_hình siêu đẹp,5,2 tuần trước,{SCREEN#Positive};{CAMERA#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Positive};
471,471,"Cảm_thấy rất hài_lòng về sản_phẩm , chơi game , gọi điện coi phim nghe nhạc rất tuyệt_vời , chỉ hơi tiếc về camera viên thuốc , khiến coi phim không thoải_mái lắm , dù_sao cảm_ơn các anh_chị ở CN Phước_Long , đã hộ trợ tư_vấn giúp mình",5,19/07/2020,{FEATURES#Positive};{PERFORMANCE#Positive};{DESIGN#Negative};{GENERAL#Positive};{SER&ACC#Positive};
472,472,"Đối_với mình đã mua nhận_xét máy tốt , pin trâu sạc mau , camera đẹp , nhân_viên nhiệt_tình",5,13/04/2020,{CAMERA#Positive};{BATTERY#Positive};{GENERAL#Positive};{SER&ACC#Positive};
473,473,Minh mới mua trả_góp tai tgdd dc vài ngày trải_nghiệm như sau máy mượt pin cực trau lai bò chơi game ổn_định trong tầm giá loa to rõ cả 2 loa chụp ảnh bt chất nhận đc con về lỗi mình chưa thấy gì cả hiện_tại là thế mình dùng dt xiaomi rất hài_lòng,4,20/07/2020,{CAMERA#Neutral};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
474,474,Sử_dụng dk 1 tháng rồi . Máy xài tốt không có gì để chê cả ..,5,2/9/2019,{GENERAL#Positive};{OTHERS};
475,475,Dùng đc 1 tuần thấy pin trâu Chỉ web bth mk thấy mượt Cảm_ứng khuôn_mặt tốt Nhân_viên phục_vụ nhiệt_tình Máy chụp hình đẹp ,5,14/03/2019,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{SER&ACC#Positive};
476,476,"Máy sử_dụng thấy pin mau tuột , khi dung phím nt tốc_độ hơi chậm cảm_giác la mình đã cham r ma ko nhảy chữ trong khi minh nt bấm cung ko nhanh lam.còn mọi thứ đều cảm_thấy tốt.vỏ máy đẹp . Nhân_viên TGDD quận 9 La_Xuân_Oai phục_vụ nhiệt tinh chu_đáo ! ! ! ! !",5,18/06/2019,{FEATURES#Negative};{BATTERY#Negative};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};
477,477,Sản_phẩm cam đẹp .... nhưng sao pin tụt nhanh quá k làm gì sáng ngủ dậy từ 30 còn 23,3,16/03/2020,{CAMERA#Positive};{BATTERY#Negative};
478,478,Về mọi mặt đều ổn cho đến khi call video ..... Camera call quá tệ vừa mờ vừa tối ...,3,29/10/2019,{CAMERA#Negative};{GENERAL#Positive};
479,479,Chỉ hai từ thôi . Thất_vọng không phù_hợp với giá tiền mình bỏ ra mua.hai mươi mấy triệu mà ốp bằng nhựa,1,2 tuần trước,{DESIGN#Negative};{PRICE#Negative};{GENERAL#Negative};
480,480,"Mới mua máy , sản_phẩm đẹp và bắt_mắt . Nhân_viên tư_vấn nhiệt_tình . Lại được giảm_giá 650k nữa . Rất hài_lòng .",5,17/07/2019,{DESIGN#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
481,481,Sp mình mới mua h.qua không biết tốt hay không nhưng NV phục_vụ mình rất hài_lòng . Nên có những phần_thưởng để khuyến_khích NV tiếp_tục phục_vụ khách_hàng tốt như_vậy .,4,4/11/2019,{SER&ACC#Positive};
482,482,Máy hay bị đơ cuộc_gọi hay tin nhắn đến màn_hình vẫn đen k hiển thị.Cảm thấy thất_vọng,4,14/04/2020,{SCREEN#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
483,483,"Sản_phẩm dùng rất ok , máy dùng rất mượt , thiết_kế mỏng , loa to , chụp ảnh , sf đều rất đẹp , bạn đêm chụp vẫn rất sáng , pin lớn lại có sạc nhanh vậy nên dùng cả ngày cx kh sợ hết pin . Hơn_nữa nhờ tính_năng cử_chỉ không chạm , tay dơ mà kh cần chạm màn_hình vẫn có_thể lướt wed đc rất tiện .",5,4 tuần trước,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};
484,484,Tôi mới mua máy hom qua . Nghịch cả đêm thấy máy rất ok . Không chê so với giá tiền đa mua 8 tr 290 . Còn đc tặng một_số qua khuyến_mãi . Sao thấy mọi người cứ chê . Pin trâu biến van tay rất nhay . Khi cài_đặt nhớ quay ngon tay 360 độ . Nhận_diện khuôn_mặt rất nhanh . Cho du khi trời tối chỉ chê nhất 1 cái là camera trước da mặt tôi đầy mụn va lổ . Ma sam sung chup camera trước láng mịn khong thấy gì . Tôi thấy ảo quá . Không nhu iphon . Vi toi đang sai iphon moi chuyen qua ss . Nhan xet moi thu ok . Cho 5sao . Nhan vien tu van nhiet tình xinh gái de thương hi,5,31/12/2019,{CAMERA#Negative};{FEATURES#Positive};{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
485,485,Mới mua được 2 ngày .. màn_hình đen xì .. ấn giữ nút nguồn ms lên ... màn ám vàng .. xấu ... camera còn tệ hơn máy giá rẻ hơn,1,14/04/2020,{SCREEN#Negative};{CAMERA#Negative};{PRICE#Neutral};
