,index,comment,n_star,date_time,label
413,413,"Thấy các bạn reply nhiều lỗi nào là đơ màn_hình nào là pin tụt nhanh , nào_là loạn cảm_ứng , trãi nghiệm MI nhiều rồi ẵm em này về 2 ngày rồi thấy . Mát . Đẹp . Trâu . Nhanh . Dự_tính của mình sẽ đổi con khác nhưng . No . Vì em nó quá quyến_rũ . Lại giảm thêm khách_hàng thân_thiện mua máy 4000k quá khoẻ . ( note mình là boy và camera ko phải là chính nên .... ) khỏi bàn nhé ảnh đó nét căng",5,1/9/2019,{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};
414,414,Máy mới mua sài tốt . Nhân_viên tư_vấn nhiệt_tình phong_cách chuyên_nghiệp . Máy_ảnh chụp đẹp . Giá_cả hợp_lí .,5,26/07/2020,{CAMERA#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
415,415,Mỗi thứ khá OK . Ngoại_trừ giải nén game chậm như iPhone dù ram 3g . Cảm_ứng khá nhạy như các dòng Nokia khác .,3,2 tuần trước,{FEATURES#Positive};{PERFORMANCE#Negative};{GENERAL#Positive};
416,416,Mua về dùng được 1 ngày thì mật_khẩu vân tay + nhận_diện khuôn_mặt đều lỗi hết . Chán quá là chán,1,2 tuần trước,{FEATURES#Negative};{GENERAL#Negative};
417,417,"Máy mượt , vào mạng nhanh và chụp hình đẹp . Nhưng máy rất nhanh nóng khi dùng 4g , chỉ 15 phút dùng 4g là máy lên 45 độ .",3,21/06/2019,{CAMERA#Positive};{FEATURES#Positive};{PERFORMANCE#Neutral};
418,418,Bluetooth quá tệ nghe cứ bị ngắt_quãng . Mới mua 3 ngày mà như_vậy rồi thất_vọng quá,1,14/01/2020,{FEATURES#Negative};{GENERAL#Negative};
419,419,Máy_Cũng_Ok hết . Xài_Rất_Tốt_Đã Mua_Tại_Điện_Máy Xanh_An_Nhơn_Bình Định . Nói_chung Mọi thứ rất là Ôke_Cho 5 sao lun . Nhân_Viên Phục_Vụ Rất_Ok .,5,10/11/2019,{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
420,420,Ai cũng bảo pin tuột nhanh là thế_nào nhỉ . Minh sạc 100 dùng cả ngày . Đến tối đi ngủ mới phải sạc lại,4,21/05/2019,{BATTERY#Positive};
421,421,"Mới mua được 3 ngày và trải_nghiệm game liên_quân , call of duty không giật lap . Về pin thì OK cùng với sạc nhanh",4,6/5/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{OTHERS};
422,422,Giá tốt trong tầm pin trâu cấu_hình ok có một_số lỗi vặt . Sau 15 day sử_dụng thấy ổn . Mong nhà Xiaomi khắc_phục để máy ổn hơn,5,21/04/2020,{BATTERY#Positive};{PERFORMANCE#Neutral};{PRICE#Positive};{GENERAL#Positive};{OTHERS};
423,423,"Thấy pin không được trâu cho lắm , chơi game hay lướt fb thì có khi nóng máy . Liệu cập_nhật trong phần cài_đặt có_hạn chế việc nóng máy và hao pin k ạ",3,28/03/2020,{BATTERY#Negative};{PERFORMANCE#Negative};{OTHERS};
424,424,Máy mua đc hơn 1 tháng thấy máy ngon trong tầm giá camera thì khỏi chê . Dung lương ram vs rom thì khủng dùng rất mượt khi chiến game,5,27/03/2020,{CAMERA#Positive};{PERFORMANCE#Positive};{STORAGE#Positive};{PRICE#Neutral};{GENERAL#Positive};
425,425,xài mượt chơi free fire siêu xịn rất hợp cho gaming và youtube như mình.Nhớ Mua ),5,19/07/2020,{PERFORMANCE#Positive};{GENERAL#Positive};
426,426,Máy khuyên thật dung chơi game nóng pin sụt nhanh vì trc dùng Maxx 2 thấy quá nhanh . Cam trước xấu kinh_khủng . Cam sau thì 12mp thôi . Dùng gcam chụp cũng đẹp đó mn viên nhựa nhìn kì . Mọi người nên mua củ sạc nhanh sạc sẽ nhanh . Sạc nóng dùng nóng chắc do kính . Sóng bắt hoi kém . Có s nói vậy ko dìm vì mình fan mì ,2,1/5/2019,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{DESIGN#Negative};
427,427,Camera chụp chất_lượng kém hình_ảnh toàn bị đỏ . Ngoài màn_hình cũng thiên về màu đỏ,1,22/02/2020,{SCREEN#Negative};{CAMERA#Negative};
428,428,"Sản_phẩm cũng rất ok , đáng tiếc là phần mạng 4g rất là íu . Gọi điện bằng messenger mà lag không nói được câu nào . Chụp hình tất_cả đều rất ok , chỉ có mỗi mạng 4g là không bắt được thôi .",3,26/02/2020,{CAMERA#Positive};{FEATURES#Negative};{GENERAL#Positive};
429,429,"Mới mua được 1 tháng nhìn_chung máy xài rất ok cấu_hình ổn màng hình đẹp , chụp hình ở mức khá tuy_nhiên chế_độ quay_phim chống rung thì máy làm không được tốt lắm hy_vọng đời sau phát_triển hơn_nữa",3,6/3/2020,{SCREEN#Positive};{CAMERA#Neutral};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};
430,430,"Ae có mua thì mua chiếc like đi chứ chiếc này hơi thất_vọng về 1 số thứ , sạc pin thì nóng sạc lâu , còn sài lâu_lâu bị dilay chả hiểu ý là đt mới nua",1,3 tuần trước,{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
431,431,"Em mua A51 đến nay là 3 tháng ! E có review như sau : - Camera của máy chụp ảnh tốt , ko bị nhoè . - Game như FF , Liên_Quân e đều bật cấu_hình cao và ko bị giật lag ! - Máy chạy mượt , ổn ! Tuy_nhiên cốc sạc nhanh chỉ có 15W nên sạc khá lâu ! Tầm 1h3 0-2 h mới đầy !",5,17/07/2020,{CAMERA#Positive};{BATTERY#Negative};{PERFORMANCE#Positive};
432,432,Sao hình để 6gam 128gb mà mua chỉ có 4gam 64gb thất_vọng ghê . còn lại các thứ đều ok hết,5,7/5/2020,{PERFORMANCE#Negative};{GENERAL#Positive};
433,433,Mua được 1 tuần cảm_thấy ok sạc bao nhanh chiến game mượt_mà liên_quân chỉnh pun cấu_hình HD PUPG chiến bao chất chụp hình siêu nét phân khúc giá máy ok tiền_nào_của_nấy,5,18/07/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
434,434,"Mình mua vsmart active3 được tầm 10 ngày , nói_chung sử_dụng rất oke luôn , pin sạc hơn 2 tiếng thì đầy sạc từ 20% sử_dụng tầm 6 tiếng chỉ thỉnh_thoảng lướt face , đọc sách , zalo ( k biết số tiếng đó có gọi lại ít không chứ 1 ngày mình sạc tận 2 lần , trước khi đi làm sạc 1 , chiều về sạc 1 sử_dụng tới tối ngủ ) xem phim thì kéo xuống có một vạch trắng không sao tắt được , có anh_chị nào hỗ_trợ hướng_dẫn em tắt được không ạ .",5,11/7/2020,{FEATURES#Negative};{BATTERY#Neutral};{GENERAL#Positive};{OTHERS};
435,435,"Máy dùng tốt , đẹp và sang_trọng cấu_hình tốt và nhân_viên viễn thông-mạo khê-quảng ninh tư_vấn nhiệt_tình , vui_tính",5,18/04/2019,{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};
436,436,điện_thoại thiết_kế đẹp . nói_chung quá tuyệt với tầm giá . mọi tác_vụ đều ổn . khuyên mọi người nên mua,5,11/8/2020,{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};
437,437,"Cảm_thấy không hài_lòng về sản_phẩm . Mới mua 3 ngày mà máy đã bị treo mấy lần . Thất_vọng về camera so với quảng_cáo , hình chụp phóng lớn bị vỡ .",3,3/1/2020,{CAMERA#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
438,438,Đt tốt nhân_viên tgdd nhiệt_tình ns chung là ok tuy ko có ghi_âm cuộc_gọi nhưg vẫn tốt,5,12/12/2019,{FEATURES#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
439,439,"Tròn 6 tháng rước em này về rồi , phải nói quá tốt đối_với một chiếc điện_thoại trong phân khúc này . Pin trâu , thao_tác mượt_mà , loa nghe to rõ , camera sau chụp hình đẹp ( camera trước cũng ổn chỉ là_hơi ảo tí : v ) , sạc hơn 2 tiếng là đầy , có cảm_biến vân tay nên mở máy siêu lẹ , bắt wifi tốt , màn_hình sắc nét , có chế_độ ghi màn_hình , có cả chế_độ rất lạ nhưng rất hữu_ích là chụp màn_hình dài . Nói_chung là vô_cùng ưng_ý , quá_đáng đồng_tiền_bát_gạo khi quyết_định mua chiếc điện_thoại này !",5,3 ngày trước,{SCREEN#Positive};{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
440,440,Máy_Oppo_Reno 4 Pro mình thấy nó hơi hút pin một_tí nếu cải_thiện pin một_tí nữa thì ok . Cảm_biến vân tay dùng tốt . Mình chưa chụp hình nên cũng ko biết camera của nó ra sao . Máy nhẹ cầm nắm thoải_mái . Mình mới dùng máy lướt FB với nghe nhạc thôi chứ chưa tìm_hiểu sâu .,3,4 tuần trước,{CAMERA#Neutral};{FEATURES#Positive};{BATTERY#Negative};{DESIGN#Positive};{OTHERS};
441,441,"Mua chưa đc 1 tuần , đem đổi luôn với con 5s . Dùng giật lag kinh_khủng . Ae chọn điện_thoại giá rẻ nên chọn con itel anlpha lite hơn 800k mà dùng ngon hơn con này nhiều . Tác_vụ cơ_bản cũng quá giật lag",1,10/5/2020,{PERFORMANCE#Negative};{PRICE#Negative};{GENERAL#Negative};
442,442,"Máy dùng tốt pin trâu , nhận_diện nhanh mỗi_tội chơi game hơi yếu . Liên_quân giật nhẹ",4,16/06/2019,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Negative};{GENERAL#Positive};
443,443,"Thời_gian đầu thì mượt , xài vài tháng máy hay đơ và đặc_biệt nhận_diện vân tay và khuôn_mặt rất kém , đòi_hỏi phải nhập mật_khẩu mới mở được",1,20/04/2020,{FEATURES#Negative};{PERFORMANCE#Negative};
444,444,mình mới mua dc 5hum dùng có sao đâu ta ? ngon mà ' ae cũ kêu.pin thì dùng bt thôi ? chơi game liên_tục cũng lâu phết ? dùng bt thì cả ' ngày .,5,23/04/2020,{BATTERY#Positive};{GENERAL#Positive};
445,445,"Màn_hình hiển_thị kém , màu_sắc nhợt nhạt.nhận diện khuôn_mặt kém . Nói_chung không nên mua",1,1 tuần trước,{SCREEN#Negative};{FEATURES#Negative};{GENERAL#Negative};
446,446,"Mua về sài hơn 3tháng , thấy mọi thứ đều ok nhưng có cái vào wed hay đứng tầm 10s . Mong đc khắc_phục sớm",4,23/07/2020,{PERFORMANCE#Negative};{GENERAL#Positive};
447,447,"Giá hạt_dẻ mà nhận được nhiều tiện_ích . Điện_thoại sẽ càng ít hao pin hơn nếu bạn bật chế_độ hao pin thấp . Phải nói là trâu_bò nhất ở phân khúc 3tr . Loa to , phim_ảnh facebook trải_nghiệm - đa_nhiệm tốt lắm . Đáng mua",5,10/5/2020,{FEATURES#Positive};{BATTERY#Neutral};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
448,448,"Sử dụng ok . Nhưng bắt sóng yếu , cứ vào nhà là hầu như mất sóng . Không biết có phải do máy bị lỗi k .",3,2 tuần trước,{FEATURES#Negative};{GENERAL#Positive};
449,449,Mong_đợi là sẽ có 5g . hơi thất vọng.nhưng về cấu_hình và mức giá này thì là quá ok,3,2 tuần trước,{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Negative};{OTHERS};
450,450,"Mình mua máy đuọc gần 3 tháng pin còn 99% thì có phải đã bị chai pin không ạ , và mình có cần man đi bảo_hành không",4,2 tuần trước,{BATTERY#Neutral};{OTHERS};
451,451,"Máy ngon trog tầm giá từ fame mượt , pin trâu , đa_nhiệm mượt ai chê chứ thấy ẻm ngon trog phân khúc đáng đồng_tiền . Tuyệt_vời",5,3/4/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
452,452,Mua xài cam trước 32 ma sao gọi zalo hình_ảnh kém quá_chừng mờ câm là sao vậy thua máy dòng đt cùi hồi trước nửa,3,2/1/2020,{CAMERA#Negative};
453,453,"Em mới lấy con pro max 64GB . Mượt quá , pin trâu , dùng cả ngày từ 8h sáng tới 10h , mạng 4G , youtube , tiktok , facebook..v.v. tối check vẫn ~ 40% , chụp ảnh quá đã , loa thì khỏi nói . Dùng tất_cả các app , app nào cũng mượt_mà , không delay . Em là người chưa dùng iphone bao_giờ , giờ mới biết đúng là tiền_nào_của_nấy",5,29/05/2020,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
454,454,Mình mới mua đc 2 hôm . Ma sao pin xạc đầy ko làm gì tự_nhiên 10 phút sau còn 95% . Nói_chung ngày phải xạc 2 lần . Ko biết pin có lỗi ko . Chán thật ,4,20/07/2020,{BATTERY#Negative};{OTHERS};
455,455,"Tôi sài máy được 3 tháng thì máy chạy rất ổn_định không bị giật , âm_thanh chất_lượng , tính_năng hữu_ích , cảm_ứng rất nhạy , pin trâu_bò lắm ngày sạc đúng 1 lần . Giá tầm này thì rất ngon nếu được trang_bị thêm màn_hình Super_AMOLED thì quá ngon",5,9/2/2020,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{OTHERS};
456,456,pin sạc nhanh mà vừa rút sac . tụt xuốn 99 98 rất nhanh không biết bị gì máy rất nhẹ cầm ko quen,4,15/01/2020,{BATTERY#Neutral};
457,457,"Sáng nay mưa máy xong phục_vụ nhiệt_tình Chs game tốt mưọt ko giậg lag , . cam cũng bình thg Pin châu Nên mua",5,30/04/2020,{CAMERA#Neutral};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
458,458,Dùng còn 4% pin sạc 1h12' là đầy pin quá nhanh ! Game thì full hd bao mượt luôn nha ! Đặt trước nên được bộ tai nghe khá ok,5,9/2/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{SER&ACC#Positive};
459,459,"- 1 con máy mang lại cảm_giác tuyệt_vời . Khác_biệt với phần còn lại của thế_giới ! : D - Thiết_kế đẹp , chắc_chắn , cầm rất sướng dù không dùng ốp - Pin cực trâu , onl màn liên_tục 8-9 h hỗn_hợp . - Màn quá đẹp rất ít bám vân tay , độ sáng cao . - Bàn_phím vật_lý nhiều tính_năng độc lạ và tiện_ích . - Loa to , nghe ổn . - Camera đủ sáng chả thua_kém con flagship nào . Tối thì hơi kém - Điểm trừ duy_nhất là cấu_hình không cao , kể tầm snap660 trở lên thì ngon hơn .",4,17/12/2019,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Negative};{DESIGN#Positive};{GENERAL#Positive};
460,460,Mình mới mua được 1 tuần cảm_thấy tất_cả đều ổn nhưng_mà thắc_mắc tí bạn mình mượn máy chơi không hiểu sao vân tay của nó lại mở được máy của mình luôn ấy không biết là do máy bị sao hay không ạ ? ? ?,3,14/02/2020,{FEATURES#Negative};{GENERAL#Positive};
461,461,"Đôi_lúc chiếc A51 của em nó tự khởi_động lại máy , đó có phải lỗi kh ạ , nhìu lần rồi ạ",4,20/04/2020,{PERFORMANCE#Negative};
462,462,"Máy cũng ngon trong tầm giá ... Chơi game thì lâu_lâu lag xíu , anh_em muốn có mái trải_nghiệm tốt hơn thì nên lựa mấy máy khác ... Pin máy này vẫn ổn , sử_dụng hơn 2tuần là thấy độ chai pin nó xuống từ_từ ...",5,1 tuần trước,{BATTERY#Neutral};{PERFORMANCE#Negative};{PRICE#Neutral};{GENERAL#Positive};{OTHERS};
463,463,"So với tầm giá này thì chiếc redmi note 7 nhất phân khúc rồi . Tốt từ trong ra ngoài , rớt đất không sợ bể , rớt nước không sợ hư vì có kháng nước nhưng k đạt chuẩn nên không được công_bố , pin thì tương_đối trâu đấy 1 trận liên_quân 15-20 p khoảng 3-4% . Nói_chung rất tốt ai cân_nhắc mua thì cứ mạnh_dạn nhé",5,22/07/2019,{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};
464,464,Máy tốt chơi game khá mượt đáng tiền bỏ ra với những máy tầm trung sạc pin thì nhanh khỏi phải bàn = ) ) nhiệt_độ càng thấp sạc càng nhanh có lúc trời tầm 25 ° mình sạc có 45p là đầy từ 15-100% rồi á,5,3/8/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
465,465,"E mua con 7 plus đc 5 ngày , hnay e thấy cái viền nó bị hở ra ạ . Mọi người cho e hỏi bh e ra tgdd có đc đổi máy mới k ạ",2,10/4/2019,{DESIGN#Negative};{OTHERS};
466,466,Mình cũng vừa mua xong .. đẹp.thời trang.phong cách.殺 ... cái smatphone này rất tốt,5,18/03/2020,{DESIGN#Positive};{GENERAL#Positive};
467,467,"Mik mới sử_dụng e nó và thấy thiết_kế rất đẹp , màn_hình rộng hiển_thị tốt.Cầm khá thoải_mái , ko cấn tay , chỉ là cái mở khoá bằng vân tay tích_hợp vào nút nguồn khiến khi cầm nắm sử_dụng hay chạm vào hjxhjc . Pin trâu , hao rất chậm , xạc lại nhanh . Cam đẹp cho ra những bức ảnh rất lung_linh ... Cấu_hình mạnh , chiến các tựa game nặng rất mượt_mà . Nhân_viên bán hàng nhiệt_tình , vui_vẻ ...",5,21/06/2020,{SCREEN#Positive};{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{SER&ACC#Positive};
468,468,"kg chê gì cả , dùng gì cug mượt , lướt gì cug nhah , game LQ hay Pug max mượt , pin xài 1 ngày sạc 1 đến 2 lần , vì dùng nhìu cho việc chơi game nên sạc nhìu cug chag sao , khi nào ip xr hay 8plus xuống 13tr jog zầy mih đổi lên lun ; ) )",5,3/6/2019,{BATTERY#Negative};{PERFORMANCE#Positive};{OTHERS};
469,469,"MN nói gì vậy sản_phẩm rất tốt mà chơi ff rất mượt pin dùng cho cả ngày , âm_thanh cg tốt . Camera chụp cg đc . Trước giờ mình chỉ dùng sam vs ip nên chưa bt nhiều về dòng này Sài thử xem sao",5,6/4/2020,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
470,470,Điện_thoại với tầm giá 2990 như_vậy quá ok chơi game khá mướt rất hài_lòng nói chúng giá 3 củ như v thì con hàng này chắc đứng đầu rồi,5,4/12/2019,{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
471,471,"Máy đẹp , loa tạm được , bluetooth dùng tốt nghe gọi rõ_ràng , pin sạc rất nhanh , nhân_viên giao hàng_phục_vụ tốt .",4,20/07/2019,{FEATURES#Positive};{BATTERY#Positive};{DESIGN#Positive};{SER&ACC#Positive};
